"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15313458641161,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390915703662619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23870000191561,0,0,0,-0.68012313641726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15257414984647,0,0,0,0,0,0,0,0,0,0,0,0,1.1598007896418,0,0,0,0,0,0,0,0,0,-1.37580632806072,0,0,-0.464102358889294,0,0,0,0,0,0,0,0,0,-0.0872391866440944,0,0,0,-0.448864864633277,0,0,0,0,0.207285953188706,0,0,0,0,0,0.511421425002829,0,0,0,-0.849970583966057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,-1.04529528529361,0,0.447543951448886,0,0,0,0,0.38185480490449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654119970792708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.736905711573235,0,0,0,0,0,0,0,0,0,0,0,0,0.334920873638901,0,0,0,-1.60896141400494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25596974833455,0,0,0,0,0,0,0,0,0,0,0,-1.19495122438415,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,-1.63243743672749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563995764129168,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,-0.758094111635322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144873633306778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.669774695375722,0,0,0,0,0,1.2813357257278,0,0,0,0,0,0,-0.943956366634325,0,0,0,0,0,0,0,1.87476035061739,0,0,0,0,1.42134212713269,0,0,0,0,0,0,0,0,0,0,-0.380941246454872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740045162761824,0,0,0,0,0,-0.0938850157136406,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16780371277871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0.322051229561615,0,0,0,0,0,0,-0.514682784497435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675913694858033,0,0,0,0,0,0,0,-0.729157040265595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249150330292116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86852644212242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975886295478568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886874138729807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.579477431448392,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28659720897974,0,0,0,0,0,0,0,0,0.195750633984372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205024012395613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.528385827794323,0,0,0,0,1.09928655370584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81898512281378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412267542473041,0,0,0,0,0,0,0,-0.454895156639086,0,0,1.03718434499181,0,0,-0.45031847662074,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278827999558727,0,0,0,0,0,0,0,0,1.03056158604518,-0.132778445869518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362332381913826,0,0,0,-0.775847513453149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56749419522047,0,0,0,0,0,0,0,0,0,0,0,-0.0622786248256993,0,0,0,0,0,0,-0.368674555084953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155832233385146,0,0,0,0,0,0,0
"34",0,0,0,-0.372210524564478,0,0,0,0,0,0,0,0,0.772765516032513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150146964826849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284184074175182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7232476849213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772190616302895,0,0,0,0,0,0,0,0.661478573671962,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0.0539718551832153,0.404862041596357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51589758250974,0,0,0,0,0,0,0,0,0.795121389923597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486725406937495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945282759469449,0,0,0,0,0.105108454337018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,-0.424641233566718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07853406987429,-1.95,0,0,0,0,0,0,0,1.0247010794832,0,0,0,0,0,-0.154227208224117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142759556597909,0,0,0,0,0,0,0,-1.3828110006157,0,0,0,0,0,0,-0.0398125540192772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290350585757217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38315773429318,0,0,0,0,0,0,0,0,0,0,-0.460832658145375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182349005747958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289106235893038,0,0,0,0,0,0,0,0,0,0,0,0,-0.174579359892116,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260863972712838,0,0,0,0,-1.95,0,0,-1.19900776973906,0,0,0,0,0,0,0,0,0,0,0,0,1.23802401340774,0,0,-0.88405154294862,0,0,0,1.33096601907655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292643024866488,0,0,0,0,0,0,0,1.02797199746616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,1.30168415853647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631466338152378,0,0,0,0,0,0,0,0,0,0,0.314939364403034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22294858299983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27160419373506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314611946170907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234865366570281,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0.695735678131196,0,0,0,0,0,0,0,0,0,0,0,-0.13199790104875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326885102893627,0,0,0,0,0,0,0,0,0,0.255784421373401,0,0,0,0,0,0,0.463410937198593,0,0,0,0,0.538097681203422,0,0,0,0,0,-0.283314838148505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.743728372647487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219209106616108,0,0,0,0,0,0,0,0,-0.707621946547799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69702039531229
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,-0.858981486183326,0,1.02694428290963,0,0,0,0,0,0,0,0,0,0,0,0.853279206746551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48214816653231,1.24822368172455,0,0,0,0,0,0,0,0,0,-0.605445985887905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28605960373153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.816801824801897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.706104241555961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315764537714097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0.486157680247768,0,0,0,0,0,0,0,0,0.27860649718556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140305181099548,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658168319501111,0,0,0,0,0,0,-0.190775154392971,0,0,0,0,0,0,0,0,0.478874025222087,0,0,0,0,0,0,0,0,0,0.465327177967011,0,0,0,0,0.211006506322741,0,0,0,0,0,0,0,0,0,0,0,0,-0.799309085997273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08635293477772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620576330957409,0,0,0.398707187881515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158206791410714,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70976743970658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,1.11435828194823,0,0,0,0,0,0,0,0,0,0,0,0.137686763071333,0,0,0,0,0,0,0,0,0,0,0,0,-0.290035264763936,0,0,0,0,0,0,0,0,0,0.783612652638307,0,0,0,0,0,0,0,0.524697495344471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33816934232658,0,0,0,1.25291936790035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309451111480146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5823727707432,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473625000335167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369790162867059,0,0,0,0,0,0,0,0.114306790979831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221181380072941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948766851753884,0,0,0,0,0,0,0,0,0,0.0425266546774897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99083760815933,0,0,0,0,0,0,0,0,0,0,0.546180552738124,0,0,0,0,0,0,0,0,0,0,0,1.52112298784406
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.919957039932723,0,0,0,0,0,0,0,0,0.345911910460515,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33971232008217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323596715187615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393711232784038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125439493725865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.891399830696536,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392126459092323,0,0,0,0.185762159576039,0,0.00806853106146909,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.586021130204625,0,0,0,0,0,0,0,0,0,-0.413729114015536,0,0,0,0,0,0,0,0,0.595450348763061,0,0,0,0,0,0,0,0,0.271189103367214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191254727770597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770869160894354,0,0,0.0492223667654456,0,0,0,0,0,0,-0.366190683917478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422681029552448,0,0,0,0,0,0,-0.755775217152074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0.962165299404035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158955278140658,0,0,0,0,0,0,-0.28068848357419,0.621432187707994,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,-0.891022656586325,0,-0.507313004068414,0.163073389051249,0,0,0,0,0,0,0,0,0,0.979200489288381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183160016733208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57056709555762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899895863415634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258237361819191,0,-0.0558473173718471,0,0,-2.06449015557822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308423971507219,0,0,0,0,0,0,0,0,0,0,0,1.50516742086811,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491602956681313,0.45180496534384,0,0,0,0,0,0,0,0,0,0,-0.580718955301019,0,0,0,0,0,-0.0777399160048778,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0.319779707908179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.854732488497399,0,0,0,0,-1.19420693132248,0,0,0,0,0.736821928922724,0,0,0,0,0,0,0,0.263930784019595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398651799584586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327045612984923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,-0.162220427067676,0,0,-0.70513772620337,0,0,0,0,0,0,0,0,0,-1.45617503879343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59916040644218,0,0,0,0,0,0,0,0,0,0,-0.665409493340816,0,0,0,0,0,0,0,0,0.830173978652195,0,0,0,0,-0.353677266250712,0,0,0,0,0,0.603442840040865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386532120232845,0,-0.238449499292928,0,-1.68463313666556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,-0.187294554598495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17713478629926,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2950013608102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556947979184731,0.240722280125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71345426231784,-0.225306620413153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400346392482668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0.036532972538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848931494118851,0,0,0,0,0,0,0,0,0,0,0,0,0.410857803417615,0,0,0,0,0,0,0,-0.80988597959487,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06497387950151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.378853209957605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590591407169239,0,0,0,0,0,0,0,0,0,0,0,0.484476026926256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.69389480692598,0,0,0,0,0,0,0,0,0,0,-0.588305281691013,0,0,0,0,0,0,0,0.173291126864072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,-0.187372046356352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602828815859601,0,0,0,0,0.355386453490868,0,0,0,0.825343416354877,0,0,0,0,0,0,0,0,-0.92988780985216,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,-0.927952213280247,0,0,0,0,0,0,0,0,0.316347606400011,0,0,0,0,0,0,0,-0.525520688772005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177419663362687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482150744119083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116926336041262,0,0,0,0.166626626895364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218089187204304,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26021845909324,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143984418384902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290702164187432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10745063742085,-0.506697523743228,0,0,0,0,0.0131579259222684,0,0,0,0,-0.209604049502202,0,0,-0.487363335941404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872980786065677,0,-0.968623108919756,0,0,0.595142972399121,0,0,0,0,0,0,1.62077021898501,0,0,0,0,0,0,0,0,-0.667977985806598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669353380263379,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0.0927947569198255,0,0,0,0,0,-0.0588631318802595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247590716629426,0,0,0,0.520637545518424,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832172424358821,0,0,0,0,0,0,-1.07422992235367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.739083453716285,0,0,0,-0.318075416294062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,-0.492916434892124,0,-1.22767382398338,0,0,0,0,0,0,0,0,0,0,0,1.00344499458772,0.081813741699292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613525723625255,0,0,0,0,-1.95,0,0,0,0,0,1.64174061664505,0,0,0,0,0,0,0,0,0.0756306144693948,0,0,0,0.184974144072762,0,1.14284772386694,0,0,0,0,0,0,0,-0.639667190152629,0.547498321962756,0.208830753873731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906851864564108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0.214648524915463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58218701879912,-1.14728840106995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48288258430304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246463173611419,0,0,0,0,0,0,0,0,0
